Index,NAME,INCHIKEY,superclass,subclass,FORMULA,ExactMass,Dot,Cos,Dot_MI,Diff,Match,entropy,jaccard,TP,FP,FN,TN,TPR,missed in QCEIMS predicted spectra
766," 4'-Hydroxyvalerophenone, TMS derivative",OPMFUXJMOZDBHT-UHFFFAOYSA-N,alcohol,aromatic, C14H22O2Si,250.1389065,"562,947","182,075","572,488","9,541","490,924","0,411","0,451",27,56,7,609,"0,428571429","0,205882353"
768," Ethyltriethylene glycol, TMS derivative",LZOLXLDSKISUGA-UHFFFAOYSA-N,alcohol,aliphatic, C11H26O4Si,250.160036,"220,427","382,591","148,326","72,102","266,534","0,588","0,55",29,15,11,644,"1,115384615","0,275"
769," p-Hydroxydiisopropylbenzene, TMS derivative",CLCPHXLZWYUOJC-UHFFFAOYSA-N,alcohol,aliphatic, C15H26OSi,250.175292,"215,724","129,543","221,48","5,756","247,689","0,418","0,552",29,33,15,622,"0,604166667","0,340909091"
770," 4-Hexylphenol, TMS derivative",WQPBXRUCTNBKGY-UHFFFAOYSA-N,alcohol,aromatic, C15H26OSi,250.175292,"765,577","206,951","459,773","305,804","569,946","0,548","0,763",27,76,2,594,"0,346153846","0,068965517"
772," Hippuric acid, TMS derivative",BKKRGGOJGSDXNW-UHFFFAOYSA-N,acid,aliphatic, C12H17NO3Si,251.09777,"352,66","366,488","336,775","15,886","334,694","0,507","0,442",18,24,24,633,"0,375","0,571428571"
773," N-Acetylanthranilic acid, TMS derivative",GNYZQUAHYXNHGZ-UHFFFAOYSA-N,acid,aromatic, C12H17NO3Si,251.09777,"695,004","259,126","532,414","162,59","562,255","0,513","0,6",45,21,37,596,"0,775862069","0,451219512"
774," Acedoben, TMS derivative",LVLWZWIRIWETKJ-UHFFFAOYSA-N,acid,aromatic, C12H17NO3Si,251.09777,"757,404","364,689","572,925","184,479","589,495","0,526","0,606",27,26,39,607,"0,415384615","0,590909091"
775," 3-Acetamidobenzoic acid, TMS derivative",OKBYTWHKBWAONE-UHFFFAOYSA-N,acid,aromatic, C12H17NO3Si,251.09777,"744,738","413,726","749,327","4,589","590,532","0,579","0,614",46,19,36,598,"0,836363636","0,43902439"
776," Cyclamic acid, TMS derivative",PCMCOJVLVHLVIE-UHFFFAOYSA-N,alcohol,aliphatic, C9H21NO3SSi,251.101141,"515,937","183,8","493,47","22,467","458,87","0,43","0,471",21,18,29,631,"0,446808511","0,58"
777," Phenacetin, TMS Derivative",ZIAPSCIDVGWQKI-UHFFFAOYSA-N,amides,aromatic, C13H21NO2Si,251.134155,"805,861","549,325","596,024","209,836","616,42","0,677","0,748",59,20,40,580,"0,983333333","0,404040404"
778," 3,4-Methylenedioxyamphetamine, TMS derivative",NWGNRXLVLAGOJN-UHFFFAOYSA-N,amines,aliphatic, C13H21NO2Si,251.134155,"358,333","358,864","323,647","34,685","401,149","0,601","0,823",24,79,0,596,"0,303797468",0
779," Methyl 2-amino-3-phenylpropanoate, TMS derivative",FONNRLNTUWHYAK-UHFFFAOYSA-N,amines,aliphatic, C13H21NO2Si,251.134155,"325,398","270,252","367,938","42,54","359,746","0,52","0,564",29,68,6,596,"0,391891892","0,171428571"
780," 1-Acetyl-4-amino-5-ethyl-2,5-dihydro-1H-pyrrole-3-carbonitrile, TMS derivative",KTWBAIUDKPFIEN-UHFFFAOYSA-N,amines,aliphatic, C12H21N3OSi,251.145389,"763,355","608,943","772,955","9,6","645,464","0,725","0,699",81,7,34,577,"1,975609756","0,295652174"
782," 2-(N-Ethyl-m-toluidino)ethanol, TMS derivative",SOHURXWVYWTYLX-UHFFFAOYSA-N,alcohol,aliphatic, C14H25NOSi,251.170541,"898,76","401,234","818,415","80,345","680,063","0,672","0,752",48,39,8,604,"1,021276596","0,142857143"
783," 3,4-Methylenedioxyphenylacetic acid, TMS derivative",ATFSGYPSCHLHDW-UHFFFAOYSA-N,acid,aliphatic, C12H16O4Si,252.081785,"780,985","884,742","351,755","429,23","605,475","0,713","0,33",17,22,25,635,"0,361702128","0,595238095"
784," Monomethyl phthalate, TMS derivative",XKVBTNGJDKCLIN-UHFFFAOYSA-N,acid,aromatic, C12H16O4Si,252.081785,"840,611","628,68","533,462","307,148","691,836","0,698","0,531",32,24,15,628,"0,820512821","0,319148936"
785," 4-Methoxybenzoylformic acid, TMS derivative",KCTKKXWCDSAYLD-UHFFFAOYSA-N,acid,aliphatic, C12H16O4Si,252.081785,"726,708","716,016","579,193","147,516","595,994","0,669","0,39",19,8,37,635,"0,422222222","0,660714286"
786," Aspirin, TMS derivative",GTMQKSKQHOCIDW-UHFFFAOYSA-N,acid,aromatic, C12H16O4Si,252.081785,"342,761","281,054","309,081","33,68","366,271","0,458","0,493",18,26,23,632,"0,367346939","0,56097561"
787," 4-Acetoxybenzoic acid, TMS derivative",WBHIDAUSERADOK-UHFFFAOYSA-N,acid,aromatic, C12H16O4Si,252.081785,"581,14","383,093","459,53","121,61","506,067","0,534","0,417",21,17,42,619,"0,355932203","0,666666667"
788," mono-Methyl isophthalate, TMS derivative",ZRPPSTORXCSINR-UHFFFAOYSA-N,acid,aromatic, C12H16O4Si,252.081785,"680,424","470,958","733,806","53,383","583,439","0,685","0,568",31,27,16,625,"0,720930233","0,340425532"
789," mono-Methyl terephthalate, TMS derivative",FNLVJTFJPSHQNF-UHFFFAOYSA-N,acid,aromatic, C12H16O4Si,252.081785,"671,85","468,644","697,666","25,816","564,086","0,646","0,451",24,26,12,637,"0,631578947","0,333333333"
790," 1-(3-Nitrophenyl)ethanone oxime, (Z)-, TMS derivative",AEDFMNFUBWZLHX-XFXZXTDPSA-N,alcohol,aliphatic, C11H16N2O3Si,252.093019,"704,7","628,693","714,693","9,994","527,85","0,661","0,471",42,42,16,599,"0,724137931","0,275862069"
791," 1-(3-Nitrophenyl)ethanone oxime, (E)-, TMS derivative",AEDFMNFUBWZLHX-FMIVXFBMSA-N,alcohol,aliphatic, C11H16N2O3Si,252.093019,"636,301","581,636","465,877","170,424","525,699","0,664","0,626",42,40,15,602,"0,763636364","0,263157895"
792," Theophylline, TMS derivative",KPBTTYFAGBODJB-UHFFFAOYSA-N,amines,aromatic, C10H16N4O2Si,252.104252,"833,595","795,462","758,361","75,234","647,566","0,756","0,655",46,40,23,590,"0,73015873","0,333333333"
793," Theobromine, TMS derivative",DKNMLAFYPQOUED-UHFFFAOYSA-N,amides,aromatic, C10H16N4O2Si,252.104252,"778,8","430,198","669,433","109,366","590,37","0,623","0,625",25,52,10,612,"0,403225806","0,285714286"
794," Methyl tropate, (.alpha.)-, TMS derivative",SANSFUBHFYLXQR-UHFFFAOYSA-N,alcohol,aliphatic, C13H20O3Si,252.118171,"614,437","407,307","576,154","38,283","512,919","0,653","0,704",54,16,33,596,"1,102040816","0,379310345"
795," 4-Phenoxybutyric acid, TMS derivative",HWRCDDAYXDXWMC-UHFFFAOYSA-N,acid,aliphatic, C13H20O3Si,252.118171,"453,981","171,044","299,16","154,821","400,408","0,469","0,597",38,36,21,604,"0,666666667","0,355932203"
796," Ethyl mandelate, TMS derivative",BIUBNDIQORQFPF-UHFFFAOYSA-N,alcohol,aliphatic, C13H20O3Si,252.118171,"379,678","246,588","551,928","172,251","383,968","0,492","0,543",54,17,39,589,"0,964285714","0,419354839"
797," Ethyl (2-hydroxyphenyl)acetate, TMS derivative",UZOTWYWJBANEAF-UHFFFAOYSA-N,alcohol,aromatic, C13H20O3Si,252.118171,"874,38","373,541","757,708","116,672","656,581","0,624","0,594",65,29,25,580,"1,203703704","0,277777778"
798," 3-(4-Methoxyphenyl)propionic acid, TMS derivative",YDYQZJMNZRCJOR-UHFFFAOYSA-N,acid,aliphatic, C13H20O3Si,252.118171,"927,741","639,777","770,168","157,573","634,63","0,643","0,342",34,41,2,622,"0,790697674","0,055555556"
799," 3-(3-Methoxyphenyl)propionic acid, TMS derivative",CIROHEVYFLPGKP-UHFFFAOYSA-N,acid,aliphatic, C13H20O3Si,252.118171,"874,815","340,654","622,426","252,39","642,167","0,573","0,4",42,41,9,607,"0,84","0,176470588"
800," 3-(2-Methoxyphenyl)propanoic acid, TMS derivative",DCZUUHAXBALCCL-UHFFFAOYSA-N,acid,aliphatic, C13H20O3Si,252.118171,"900,169","483,38","677,296","222,873","639,73","0,648","0,699",44,42,13,600,"0,8","0,228070175"
801," Ethyl 4-hydroxyphenylacetate, TMS derivative",FFDUIQDTVLRQLE-UHFFFAOYSA-N,alcohol,aromatic, C13H20O3Si,252.118171,"908,262","452,344","727,969","180,294","677,404","0,627","0,575",55,19,37,588,"0,982142857","0,402173913"
802," Methyl 3-(4-hydroxyphenyl)propionate, TMS derivative",RDFZZIOGYFTNSR-UHFFFAOYSA-N,alcohol,aromatic, C13H20O3Si,252.118171,"873,849","478,798","702,475","171,375","614,118","0,439","0,206",20,76,6,597,"0,243902439","0,230769231"
803," Propylparaben, TMS derivative",MIGZCFOSPQOHRU-UHFFFAOYSA-N,alcohol,aromatic, C13H20O3Si,252.118171,"739,49","360,898","693,296","46,195","571,596","0,605","0,754",59,33,26,581,1,"0,305882353"
804," Isopropylparaben, TMS derivative",PSQXOOHLZAOXOZ-UHFFFAOYSA-N,alcohol,aromatic, C13H20O3Si,252.118171,"792,644","369,635","860,072","67,428","592,221","0,612","0,763",52,22,28,597,"1,04","0,35"
805," Ethyl 3-hydroxyphenylacetate, TMS derivative",RCNQIYKBXIJHAR-UHFFFAOYSA-N,alcohol,aromatic, C13H20O3Si,252.118171,"920,312","563,763","723,978","196,334","655,638","0,635","0,457",48,27,25,599,"0,923076923","0,342465753"
806," Pinacolyl methylphosphonate, TMS derivative",MJEDXKPLTDGGAW-UHFFFAOYSA-N,alcohol,aliphatic, C10H25O3PSi,252.131058,"170,926","106,571","330,735","159,809","204,246","0,331","0,42",25,36,15,623,"0,490196078","0,375"
810," 5-Phenoxy-1-pentanol, TMS derivative",OBSNIYNEMYNGGD-UHFFFAOYSA-N,alcohol,aliphatic, C14H24O2Si,252.154556,"665,924","267,95","319,824","346,1","497,631","0,428","0,397",42,42,17,598,"0,711864407","0,288135593"
811," 4-Methoxy-2-phenyl-1-butanol, TMS derivative",RSRKTHOFYRNLHU-UHFFFAOYSA-N,alcohol,aliphatic, C14H24O2Si,252.154556,"223,231","618,874","366,476","143,246","274,297","0,709","0,444",46,37,7,609,"1,045454545","0,132075472"
812," 2-(1-Adamantyl)ethanol, TMS derivative",CBVPIZSQCRIIOL-UHFFFAOYSA-N,alcohol,aliphatic, C15H28OSi,252.190942,"538,945","596,281","613,973","75,028","463,704","0,74","0,684",70,19,15,595,"2,058823529","0,176470588"
813," 2'-Hydroxy-5'-nitroacetophenone, TMS derivative",XJDGRGBCUKEXGQ-UHFFFAOYSA-N,alcohol,aromatic, C11H15NO4Si,253.077035,"727,947","882,401","333,234","394,713","503,681","0,615","0,073",8,44,2,645,"0,173913043","0,2"
817," 3,4-Dimethoxyphenethylamine, TMS derivative",XTOHFXVDOGRZMG-UHFFFAOYSA-N,amines,aliphatic, C13H23NO2Si,253.149805,"699,51","303,623","441,248","258,262","592,878","0,629","0,825",38,68,1,592,"0,550724638","0,025641026"
819," 2,3-Dimethoxybenzoic acid, TMS derivative",KGSBRHJLVAHRLK-UHFFFAOYSA-N,acid,aromatic, C12H18O4Si,254.097436,"813,003","729,517","502,771","310,232","596,144","0,659","0,326",30,28,27,614,"0,545454545","0,473684211"
820," Veratric acid, TMS derivative",JZIXRRXJQVBHJP-UHFFFAOYSA-N,acid,aromatic, C12H18O4Si,254.097436,"809,175","668,54","609,318","199,857","671,303","0,697","0,503",32,25,31,611,"0,571428571","0,492063492"
821," 2,4-Dimethoxybenzoic acid, TMS derivative",IMXGFRQEUGCVTD-UHFFFAOYSA-N,acid,aromatic, C12H18O4Si,254.097436,"875,236","764,548","602,36","272,877","646,337","0,745","0,378",21,34,8,636,"0,5","0,275862069"
822," 2,5-Dimethoxybenzoic acid, TMS derivative",LRUXDRTWQZFDQC-UHFFFAOYSA-N,acid,aromatic, C12H18O4Si,254.097436,"880,352","805,62","575,542","304,809","643,529","0,725","0,415",36,22,33,608,"0,654545455","0,47826087"
823," Methyl vanillate, TMS derivative",NWDAPAUIUGXPOJ-UHFFFAOYSA-N,alcohol,aromatic, C12H18O4Si,254.097436,"798,033","501,243","762,53","35,503","643,023","0,677","0,551",42,21,25,611,"0,913043478","0,373134328"
824," Methyl isovanillate, TMS derivative",KBCFBQHJWCDVHH-UHFFFAOYSA-N,alcohol,aromatic, C12H18O4Si,254.097436,"847,275","535,454","865,315","18,039","676,809","0,69","0,539",44,22,32,601,"0,814814815","0,421052632"
825," Syringaldehyde, TMS derivative",RYSJAQSTIILRKM-UHFFFAOYSA-N,alcohol,aromatic, C12H18O4Si,254.097436,"871,226","637,293","716,585","154,641","649,857","0,769","0,676",49,38,28,584,"0,742424242","0,363636364"
826," Methyl 4-methoxysalicylate, TMS derivative",SZKHIBRKCXIFEK-UHFFFAOYSA-N,alcohol,aromatic, C12H18O4Si,254.097436,"890,516","878,782","653,472","237,044","718,467","0,772","0,533",28,14,27,630,"0,682926829","0,490909091"
827," Dimethyl (1-hydroxy-1-methylpropyl)phosphonate, TMS derivative",NAXDJTVDOVMJHW-UHFFFAOYSA-N,alcohol,aliphatic, C9H23O4PSi,254.110322,"330,515","535,846","424,303","93,787","335,65","0,563","0,487",31,30,27,611,"0,543859649","0,465517241"
831," 10-Undecynoic acid, TMS derivative",WIYSYHQTJHMWCM-UHFFFAOYSA-N,acid,aliphatic, C14H26O2Si,254.170207,"305,829","226,327","414,472","108,643","335,797","0,517","0,655",60,27,30,582,"1,052631579","0,333333333"
832," 9-Dodecyn-1-ol, TMS derivative",CREIUSRMLOYQSB-UHFFFAOYSA-N,alcohol,aliphatic, C15H30OSi,254.206593,"326,532","368,132","359,252","32,72","353,246","0,613","0,577",70,32,21,576,"1,320754717","0,230769231"
835," N-(1-Cyclohexylethyl)propanamide, TMS derivative",ACMGZRAVVOLLPF-UHFFFAOYSA-N,amides,aliphatic, C14H29NOSi,255.201841,"368,731","332,192","467,642","98,911","375,429","0,567","0,393",51,46,13,589,"0,86440678","0,203125"
836," 2,8a-Dimethyldecahydro-4-quinolinol, TMS derivative",MNRZGPDPPUJPCU-UHFFFAOYSA-N,alcohol,aliphatic, C14H29NOSi,255.201841,"656,735","397,898","538,446","118,289","541,82","0,673","0,652",71,35,27,566,"1,14516129","0,275510204"
837," 5-(Methylthio)salicylic acid, TMS derivative",MTHWODCTOZKQKB-UHFFFAOYSA-N,acid,aromatic, C11H16O3SSi,256.058943,"833,439","299,774","685,974","147,465","629,621","0,582","0,551",25,26,26,622,"0,480769231","0,509803922"
840," Ethyl 4-amino-1-methyl-5-oxo-2H-pyrrole-3-carboxylate, TMS derivative",ZPNWWTNZMNPTSF-UHFFFAOYSA-N,amines,aliphatic, C11H20N2O3Si,256.12432,"820,259","481,803","711,778","108,481","644,532","0,682","0,692",51,18,23,607,"1,243902439","0,310810811"
841," Diphenylmethanol, TMS derivative",PGDZCDNDTPXJPW-UHFFFAOYSA-N,alcohol,aliphatic, C16H20OSi,256.128342,"849,285","749,797","671,723","177,562","684,773","0,713","0,577",34,13,27,625,"0,85","0,442622951"
842," Hydrazobenzene, TMS derivative",UHQOXITUBMRQFN-UHFFFAOYSA-N,amines,aromatic, C15H20N2Si,256.139576,"900,337","456,873","837,313","63,025","656,659","0,558","0,36",47,52,9,591,"0,770491803","0,160714286"
843," 1,1-Diphenylhydrazine, TMS derivative",NLNWHXBFKQBHGY-UHFFFAOYSA-N,amines,aliphatic, C15H20N2Si,256.139576,"906,333","484,296","672,288","234,045","661,273","0,618","0,394",18,26,22,633,"0,375","0,55"
844," 10-Undecenoic acid, TMS derivative",VMXRWOBZWPBJEY-UHFFFAOYSA-N,acid,aliphatic, C14H28O2Si,256.185856,"381,534","272,259","383,885","2,351","393,609","0,518","0,628",55,17,37,590,"1,018518519","0,402173913"
845," 5-Hydroxy-2,2,6,6-tetramethyl-4-hepten-3-one, TMS derivative",PVUHABUELRXSMZ-ZRDIBKRKSA-N,alcohol,aliphatic, C14H28O2Si,256.185856,"646,558","472,03","723,27","76,712","523,668","0,655","0,675",35,49,7,608,"0,625","0,166666667"
846," 2-Undecenoic acid, TMS derivative",HDNUOSAGYVHCBG-OUKQBFOZSA-N,acid,aliphatic, C14H28O2Si,256.185856,"424,642","240,954","510,334","85,692","408,012","0,555","0,603",42,36,11,610,"0,893617021","0,20754717"
847," 2-Dodecen-1-ol, (E)-, TMS derivative",ICACLPLPCXZWNO-BUHFOSPRSA-N,alcohol,aliphatic, C15H32OSi,256.222242,"642,526","205,05","622,829","19,697","538,611","0,515","0,677",49,27,21,602,"1,020833333","0,3"
849," Dihexylamine, TMS derivative",VFKAZGANARNZPC-UHFFFAOYSA-N,amines,aliphatic, C15H35NSi,257.253876,"494,061","183,977","633,595","139,535","483,952","0,45","0,365",35,39,4,621,"0,813953488","0,102564103"
850," O,O'-Diethyl dithiophosphate, TMS derivative",BEIFIOSCJFLTHK-UHFFFAOYSA-N,thiols,aliphatic, C7H19O2PS2Si,258.033335,"735,522","264,893","546,711","188,811","603,863","0,497","0,506",31,17,47,604,"0,484375","0,602564103"
853," 1-Naphthylacetic acid, TMS derivative",FUAQQDROLSPOHA-UHFFFAOYSA-N,acid,aliphatic, C15H18O2Si,258.107607,"849,34","261,344","532,609","316,731","661,17","0,529","0,646",24,34,7,634,"0,585365854","0,225806452"
857," Alanylproline, TMS derivative",LPTLROMVCUUXPO-UHFFFAOYSA-N,acid,aliphatic, C11H22N2O3Si,258.139969,"728,164","864,427","253,425","474,739","594,276","0,731","0,656",23,24,12,640,"0,638888889","0,342857143"
860," 4-(Hydroxyimino)-2,2,6,6-tetramethyl-1-piperidinol, TMS derivative",BNJGWYLLIPZBEL-UHFFFAOYSA-N,alcohol,aliphatic, C12H26N2O2Si,258.176355,"451,58","618,774","422,79","28,79","413,211","0,714","0,678",72,18,21,588,"1,846153846","0,225806452"
861," Undecanoic acid, TMS derivative",PVQUEUNCRLSHJP-UHFFFAOYSA-N,acid,aliphatic, C14H30O2Si,258.201508,"512,094","241,323","461,995","50,099","457,024","0,504","0,661",50,24,21,604,"1,111111111","0,295774648"
862," Isododecyl alcohol, TMS derivative",UBZFCHOQOOFJAO-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"546,32","490,297","421,119","125,201","461,69","0,627","0,551",53,26,35,585,"0,868852459","0,397727273"
863," 6-Dodecanol, TMS derivative",JBFLTRMSGMPCMY-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"95,829","250,586","136,812","40,983","228,041","0,499","0,472",35,44,11,609,"0,636363636","0,239130435"
864," 3-Dodecanol, TMS derivative",MCMPEGFAUUTPGU-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"246,625","240,543","407,872","161,247","281,785","0,528","0,563",37,42,8,612,"0,74","0,177777778"
865," 4-Dodecanol, TMS derivative",SJKPEACOKJCOLG-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"237,739","186,838","376,082","138,343","274,948","0,475","0,564",36,34,13,616,"0,765957447","0,265306122"
866," 5-Dodecanol, TMS derivative",PRQVCWPJLKHUJF-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"241,965","205,194","347,697","105,732","296,245","0,495","0,564",41,35,13,610,"0,854166667","0,240740741"
867," 2-Butyloctanol, TMS derivative",HHRYFCCHLKQBDD-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"322,955","335,633","382,835","59,88","339,055","0,611","0,564",44,35,10,610,"0,977777778","0,185185185"
868," 2-Ethyl-1-decanol, TMS derivative",CQMZHXCWIJXTQP-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"300,256","320,234","493,098","192,842","332,872","0,617","0,589",46,23,13,617,"1,277777778","0,220338983"
869," 2-Dodecanol, TMS derivative",SBFSMXVHDKTWKY-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"287,963","215,728","407,969","120,006","315,509","0,509","0,473",31,40,8,620,"0,645833333","0,205128205"
870," 6-Ethyl-3-decanol, TMS derivative",UPRFVWKDYGUSGA-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"270,31","326,679","555,805","285,495","313,357","0,596","0,545",52,19,28,600,"1,106382979","0,35"
871," 1-Dodecanol, TMS derivative",ASWTVWBPXCLXKJ-UHFFFAOYSA-N,alcohol,aliphatic, C15H34OSi,258.237892,"394,963","248,966","535,601","140,638","373,899","0,537","0,66",43,42,8,606,"0,86","0,156862745"
873," 2-Hydroxy-3-methyl-1,4-naphthoquinone, TMS derivative",LEXVNWBJTWIWNC-UHFFFAOYSA-N,alcohol,aliphatic, C14H16O3Si,260.08687,"769,756","840,175","440,348","329,408","603,141","0,635","0,444",29,31,32,607,"0,46031746","0,524590164"
876," Leucylglycine, TMS derivative",YKFNUAFGYVOFMP-UHFFFAOYSA-N,acid,aliphatic, C11H24N2O3Si,260.155619,"253,178","353,915","378,012","124,834","318,029","0,626","0,644",26,36,2,635,"0,684210526","0,071428571"
877," Glycylleucine, TMS derivative",QVVLESWHAKCVQM-UHFFFAOYSA-N,acid,aliphatic, C11H24N2O3Si,260.155619,"557,131","463,095","490,506","66,626","497,106","0,637","0,64",54,11,33,601,"1,227272727","0,379310345"
887," 1-Octanol, 3-(2-methoxyethyl)-, TMS derivative",KEHQSIUUWKLCCK-UHFFFAOYSA-N,alcohol,aliphatic, C14H32O2Si,260.217157,"140,09","492,706","318,612","178,522","251,11","0,611","0,56",56,20,44,579,"0,875","0,44"
888," 7-Propyl-1H-indole-2,3-dione, TMS derivative",GPMVCMBCXPFXLV-UHFFFAOYSA-N,amides,aromatic, C14H19NO2Si,261.118505,"810,722","369,781","670,972","139,75","619,516","0,626","0,568",66,41,15,577,"1,178571429","0,185185185"
889," Methyl 3-indolylacetate, TMS derivative",OVBJETHPLUQCEW-UHFFFAOYSA-N,amines,aromatic, C14H19NO2Si,261.118505,"708,184","351,671","497,301","210,882","554,309","0,498","0,418",49,40,49,561,"0,550561798","0,5"
890," 5-Isopropyl-1H-indole-2,3-dione, TMS derivative",OIHDGLZEPIKLDG-UHFFFAOYSA-N,amides,aromatic, C14H19NO2Si,261.118505,"766,24","501,356","626,446","139,794","574,764","0,628","0,57",70,45,22,562,"1,044776119","0,239130435"
891," Ethyl indole-2-carboxylate, TMS derivative",BMEFDGCRVFIDNN-UHFFFAOYSA-N,amines,aromatic, C14H19NO2Si,261.118505,"869,536","544,597","827,036","42,5","698,644","0,711","0,636",51,20,22,606,"1,214285714","0,301369863"
893," 1-(Phenylmethyl)-1,2,3,6-tetrahydropyridin-3-ol, TMS derivative",TZSZZROIPJIOSP-UHFFFAOYSA-N,alcohol,aliphatic, C15H23NOSi,261.15489,"434,173","400,96","118,58","315,594","413,33","0,534","0,492",42,40,9,608,"0,857142857","0,176470588"
902," Isatin 3-oxime ethyl ether, TMS derivative",ZWFAPBYICTYVPK-OWBHPGMISA-N,amides,aromatic, C13H18N2O2Si,262.113754,"750,024","300,57","578,424","171,6","586,062","0,584","0,761",49,50,16,584,"0,742424242","0,246153846"
904," Methyl 3,4-O-isopropylidene-L-threonate, TMS derivative",ZZLDEXWJQNDGQG-UHFFFAOYSA-N,alcohol,aliphatic, C11H22O5Si,262.12365,"463,547","634,053","593,72","130,173","414,478","0,673","0,625",58,35,10,596,"1,288888889","0,147058824"
908," 1-Phenyl-1-hepten-3-ol, (E)-, TMS derivative",XGTPWUDSDBJQJB-BUHFOSPRSA-N,alcohol,aliphatic, C16H26OSi,262.175291,"560,811","121,78","431,577","129,234","486,94","0,459","0,642",27,55,8,609,"0,428571429","0,228571429"
913," 1-(1-tert-Butoxypropan-2-yloxy)propan-2-ol, TMS derivative",VTTQWMCVRAWGTQ-UHFFFAOYSA-N,alcohol,aliphatic, C13H30O3Si,262.19642,"95,354","419,055","153,299","57,944","182,001","0,577","0,581",32,19,13,635,1,"0,288888889"
914," 1-(1-Butoxy-2-propoxy)-2-propanol, TMS derivative",NRKXXOUQZBVWIX-UHFFFAOYSA-N,alcohol,aliphatic, C13H30O3Si,262.19642,"153,41","348,573","279,698","126,287","259,285","0,595","0,652",37,21,2,639,"1,608695652","0,051282051"
915," 8-Methoxy-1,3,4,5-tetrahydro-2H-1-benzazepin-2-one, TMS derivative",DYQHBSVNEOMJNK-UHFFFAOYSA-N,amides,aromatic, C14H21NO2Si,263.134155,"796,684","627,761","774,95","21,733","643,722","0,756","0,721",90,20,32,557,"1,730769231","0,262295082"
918," N-(1-Cyclopropylethyl)-2-methoxyaniline, TMS derivative",XEYUNGRYNOTVFA-UHFFFAOYSA-N,amines,aromatic, C15H25NOSi,263.170542,"621,455","413,712","691,063","69,608","542,063","0,712","0,772",82,40,14,563,"1,518518519","0,145833333"
920," Trimellitic anhydride, TMS derivative",IRIWFZRDYLPYBE-UHFFFAOYSA-N,acid,aromatic, C12H12O5Si,264.0454,"587,163","320,483","556,79","30,373","510,792","0,506","0,46",15,29,21,634,"0,3","0,583333333"
921," Scopoletin, TMS derivative",NMJKTIAWKZTMIN-UHFFFAOYSA-N,alcohol,aromatic, C13H16O4Si,264.081785,"803,797","606,997","638,303","165,495","633,733","0,666","0,591",33,46,37,583,"0,397590361","0,528571429"
926," Hydroxycotinine, TMS derivative",HYTDUAPLYVHNHI-UHFFFAOYSA-N,alcohol,aliphatic, C13H20N2O2Si,264.129404,"460,294","269,684","466,145","5,85","412,146","0,261","0,062",10,122,0,567,"0,081967213",0
927," 5-Hydroxycotinine, TMS derivative",AEHXTDPVDIPPMM-UHFFFAOYSA-N,alcohol,aliphatic, C13H20N2O2Si,264.129404,"480,265","390,833","587,048","106,784","469,54","0,626","0,757",53,59,11,576,"0,757142857","0,171875"
928," Hydroxycotinine, (Z)-, TMS derivative",HYTDUAPLYVHNHI-UHFFFAOYSA-N,alcohol,aliphatic, C13H20N2O2Si,264.129404,"499,067","299,907","438,994","60,073","425,379","0,256","0,061",10,115,0,574,"0,086956522",0
929, ,HYTDUAPLYVHNHI-UHFFFAOYSA-N,alcohol,aliphatic, C13H20N2O2Si,264.129404,"465,124","285,526","508,935","43,812","454,169","0,271","0,065",10,107,0,582,"0,093457944",0
930," [2-(2-Ethoxyethoxy)ethoxy]acetic acid, TMS derivative",HVZCIODWTMDJOG-UHFFFAOYSA-N,acid,aliphatic, C11H24O5Si,264.139301,"315,993","423,411","213,31","102,684","341,491","0,636","0,571",35,16,14,634,"1,166666667","0,285714286"
931," 2,3,4-Trimethyl-d-xylose, TMS derivative",FQNWZUQXNSOIDQ-UHFFFAOYSA-N,alcohol,aliphatic, C11H24O5Si,264.139301,"137,917","327,865","114,504","23,413","220,195","0,561","0,447",42,39,10,608,"0,857142857","0,192307692"
932," 2,3,4-Trimethyl-d-xylose, TMS derivative",FQNWZUQXNSOIDQ-UHFFFAOYSA-N,alcohol,aliphatic, C11H24O5Si,264.139301,"154,246","322,365","123,394","30,852","218,648","0,548","0,472",39,33,13,614,"0,847826087","0,25"
933," 6-Phenylhexanoic acid, TMS derivative",QQADSAITPKCKBB-UHFFFAOYSA-N,acid,aliphatic, C15H24O2Si,264.154556,"753,66","418,829","746,387","7,273","559,751","0,622","0,664",58,26,10,605,"1,611111111","0,147058824"
934," 4-(4-Hydroxyphenyl)-4-methyl-2-pentanone, TMS derivative",OZWRGFMVGUCVJF-UHFFFAOYSA-N,alcohol,aromatic, C15H24O2Si,264.154556,"682,72","218,425","417,755","264,965","586,816","0,323","0,1",11,104,3,581,"0,102803738","0,214285714"
